,school_name,school_id,num_sitters,average_300,grade,region_name,council_name,num_sitters_girls,num_sitters_boys,ratio_sitters_girls_boys,pct_passed,approx_marks_SD_300
8343,VIANZI,PS1106150,9,125.8889,C,Morogoro,Mvomero,4,5,0.8,0.6666666666666666,28.284271247461902
8344,VIKENGE,PS1106121,58,166.2759,C,Morogoro,Mvomero,30,28,1.0714285714285714,0.9310344827586207,34.86682664762631
8345,VINILE,PS1106122,25,82.36,D,Morogoro,Mvomero,10,15,0.6666666666666666,0.16,37.7305632080943
8346,VITONGA,PS1106123,75,125.92,C,Morogoro,Mvomero,38,37,1.027027027027027,0.6133333333333333,31.959974968701086
8347,WAMI DAKAWA,PS1106124,191,149.4503,C,Morogoro,Mvomero,109,82,1.329268292682927,0.8481675392670157,32.459226394272484
8348,WAMI LUHINDO,PS1106125,92,156.7391,C,Morogoro,Mvomero,52,40,1.3,0.8913043478260869,34.509799709538136
8349,WAMI MAGEREZA,PS1106126,33,172.6667,C,Morogoro,Mvomero,18,15,1.2,0.9696969696969697,35.60808504883142
8350,YOWE,PS1106128,64,109.7031,D,Morogoro,Mvomero,37,27,1.3703703703703705,0.375,31.135728572654276
8351,BRIGHT FUTURE,PS1105060,8,203.25,B,Morogoro,Ulanga,2,6,0.3333333333333333,1.0,25.98076211353316
8352,CHIGANDUGANDU,PS1105001,57,159.9649,C,Morogoro,Ulanga,28,29,0.9655172413793104,0.9122807017543859,33.83370290315737
8353,CHIKUTI,PS1105002,37,151.2703,C,Morogoro,Ulanga,19,18,1.0555555555555556,0.9459459459459459,23.942956313892
8354,CHIKWERA,PS1105003,54,153.8519,C,Morogoro,Ulanga,24,30,0.8,0.9444444444444444,25.434495871688
8355,CHIROMBOLA,PS1105004,98,150.0612,C,Morogoro,Ulanga,43,55,0.7818181818181819,0.9183673469387755,26.35499173473169
8356,EPANKO,PS1105005,44,150.2045,C,Morogoro,Ulanga,35,9,3.888888888888889,0.8181818181818182,30.8555686335948
8357,EUGA,PS1105006,44,154.4091,C,Morogoro,Ulanga,26,18,1.4444444444444444,0.9318181818181818,26.82588487214455
8358,GOMBE,PS1105007,25,170.32,C,Morogoro,Ulanga,11,14,0.7857142857142857,0.92,36.07991130809498
8359,IDUNDA,PS1105008,47,160.1489,C,Morogoro,Ulanga,23,24,0.9583333333333334,0.9787234042553191,22.25820737127152
8360,IGOTA,PS1105009,83,181.2289,B,Morogoro,Ulanga,57,26,2.1923076923076925,1.0,29.89311777561735
8361,IGUMBIRO,PS1105010,75,162.3867,C,Morogoro,Ulanga,31,44,0.7045454545454546,0.9733333333333334,25.348767228407777
8362,IKANGAO,PS1105011,52,146.9615,C,Morogoro,Ulanga,23,29,0.7931034482758621,0.8269230769230769,33.201910546011135
8363,IKUNGUA,PS1105012,18,177.8333,C,Morogoro,Ulanga,12,6,2.0,1.0,29.249881291307073
8364,ILONGA,PS1105013,55,159.2545,C,Morogoro,Ulanga,24,31,0.7741935483870968,0.9272727272727272,30.38921078658353
8365,IPUTI,PS1105014,123,152.6585,C,Morogoro,Ulanga,65,58,1.1206896551724137,0.8373983739837398,34.21595691073206
8366,IRAGUA KATI,PS1105016,96,151.0833,C,Morogoro,Ulanga,65,31,2.096774193548387,0.84375,32.971341722774945
8367,IRAGUA,PS1105015,46,162.9348,C,Morogoro,Ulanga,18,28,0.6428571428571429,0.9565217391304348,27.883771730128636
8368,ISONGO,PS1105017,104,158.0673,C,Morogoro,Ulanga,46,58,0.7931034482758621,0.9038461538461539,35.693717787028845
8369,ISYAGA,PS1105018,58,139.7931,C,Morogoro,Ulanga,33,25,1.32,0.8275862068965517,26.006493289606624
8370,KETAKETA,PS1105019,87,149.908,C,Morogoro,Ulanga,53,34,1.5588235294117647,0.896551724137931,26.513631429987697
8371,KICHANGANI,PS1105020,98,154.7041,C,Morogoro,Ulanga,42,56,0.75,0.9183673469387755,25.685114649064936
8372,KIDUGALO,PS1105021,57,164.4912,C,Morogoro,Ulanga,35,22,1.5909090909090908,1.0,23.67836185095156
8373,KISEWE,PS1105022,26,152.6154,C,Morogoro,Ulanga,16,10,1.6,0.9230769230769231,23.533936216582084
8374,KITUTI,PS1105023,48,150.8125,C,Morogoro,Ulanga,23,25,0.92,0.8541666666666666,29.895651857753496
8375,KIVUKONI 'B',PS1105061,89,151.1798,C,Morogoro,Ulanga,48,41,1.170731707317073,0.9213483146067416,28.153635529646426
8376,KIVUKONI,PS1105024,115,158.9913,C,Morogoro,Ulanga,53,62,0.8548387096774194,0.9304347826086956,29.356810219064755
8377,KWIRO,PS1105025,73,174.9863,C,Morogoro,Ulanga,36,37,0.972972972972973,1.0,29.657455155071858
8378,LIBENANGA,PS1105026,32,162.875,C,Morogoro,Ulanga,15,17,0.8823529411764706,1.0,23.418742493993992
8379,LIHETA,PS1105027,72,141.7361,C,Morogoro,Ulanga,27,45,0.6,0.7777777777777778,32.10226714043037
8380,LUHOMBERO,PS1105028,82,159.1098,C,Morogoro,Ulanga,42,40,1.05,0.975609756097561,25.006840230197657
8381,LUKANDE,PS1105029,55,158.4727,C,Morogoro,Ulanga,24,31,0.7741935483870968,0.8363636363636363,41.697269367756846
8382,LUPIRO,PS1105030,106,158.9151,C,Morogoro,Ulanga,57,49,1.163265306122449,0.9433962264150944,26.741913534379727
8383,LYANDU,PS1105031,20,130.4,C,Morogoro,Ulanga,12,8,1.5,0.7,27.49545416973504
8384,MAHENGE ' B',PS1105033,85,160.5294,C,Morogoro,Ulanga,46,39,1.1794871794871795,0.9529411764705882,29.8204436273421
8385,MAHENGE,PS1105032,104,168.0865,C,Morogoro,Ulanga,51,53,0.9622641509433962,0.9807692307692307,28.210299642456118
8386,MAJENGO,PS1105034,27,164.7778,C,Morogoro,Ulanga,17,10,1.7,1.0,18.856180831641264
8387,MAKANGA,PS1105035,64,144.8594,C,Morogoro,Ulanga,29,35,0.8285714285714286,0.765625,36.90793661968196
8388,MATUMBALA,PS1105036,60,153.95,C,Morogoro,Ulanga,34,26,1.3076923076923077,0.9166666666666666,21.817424229271428
8389,MAVIMBA,PS1105037,110,163.7636,C,Morogoro,Ulanga,62,48,1.2916666666666667,0.9727272727272728,31.242550847699274
8390,MBAGULA,PS1105038,31,169.0968,C,Morogoro,Ulanga,19,12,1.5833333333333333,0.9354838709677419,39.503577664346274
8391,MBANGAYAO,PS1105039,24,126.9167,C,Morogoro,Ulanga,12,12,1.0,0.75,35.737795058729105
8392,MBASA,PS1105058,99,163.798,C,Morogoro,Ulanga,46,53,0.8679245283018868,0.9494949494949495,32.52764613345652
8393,MBUGA,PS1105040,83,170.0361,C,Morogoro,Ulanga,46,37,1.2432432432432432,1.0,29.203387773577088
8394,MBUYUNI,PS1105041,74,161.4595,C,Morogoro,Ulanga,45,29,1.5517241379310345,0.9324324324324325,28.19244105521142
8395,MDINDO,PS1105042,46,161.2826,C,Morogoro,Ulanga,25,21,1.1904761904761905,0.9347826086956522,32.18859829370365
8396,MGOLO,PS1105043,36,141.7778,C,Morogoro,Ulanga,16,20,0.8,0.7777777777777778,34.13788520697088
8397,MILOLA,PS1105044,98,164.9082,C,Morogoro,Ulanga,49,49,1.0,0.9693877551020408,29.990898352951618
8398,MINEPA,PS1105045,119,157.8319,C,Morogoro,Ulanga,73,46,1.5869565217391304,0.9327731092436975,32.04826238258191
8399,MSOGEZI,PS1105046,52,187.0962,B,Morogoro,Ulanga,24,28,0.8571428571428571,1.0,31.691777835259856
8400,MTUKULA,PS1105047,56,127.9643,C,Morogoro,Ulanga,37,19,1.9473684210526316,0.6428571428571429,33.86460134845523
8401,MWAYA,PS1105048,100,150.1,C,Morogoro,Ulanga,69,31,2.225806451612903,0.86,28.61817604250837
8402,MZELEZI,PS1105049,52,150.0,C,Morogoro,Ulanga,27,25,1.08,0.9038461538461539,24.93482629035497
8403,NAKAFULU,PS1105050,41,165.2439,C,Morogoro,Ulanga,22,19,1.1578947368421053,0.975609756097561,30.905432315038357
8404,NALUKOO,PS1105059,23,158.0435,C,Morogoro,Ulanga,12,11,1.0909090909090908,0.9565217391304348,30.422357712236348
8405,NAMHANGA,PS1105051,112,149.1964,C,Morogoro,Ulanga,61,51,1.196078431372549,0.8482142857142857,32.52059411470923
8406,NAWENGE,PS1105052,89,152.2809,C,Morogoro,Ulanga,41,48,0.8541666666666666,0.8539325842696629,31.128259902782546
8407,NKONGO,PS1105053,48,163.7917,C,Morogoro,Ulanga,25,23,1.0869565217391304,0.8541666666666666,42.83493905824151
8408,RUAHA,PS1105054,143,143.007,C,Morogoro,Ulanga,84,59,1.423728813559322,0.8181818181818182,30.366725240932407
8409,SALI,PS1105055,57,151.6491,C,Morogoro,Ulanga,32,25,1.28,0.8771929824561403,29.735677667001124
8410,UKWAMA,PS1105056,44,169.3409,C,Morogoro,Ulanga,24,20,1.2,0.9772727272727273,28.211128453059818
8411,UPONERA,PS1105057,53,157.9811,C,Morogoro,Ulanga,30,23,1.3043478260869565,0.9056603773584906,35.49243297026575
8412,AZIMIO,PS1201001,69,108.1594,D,Mtwara,Masasi,40,29,1.3793103448275863,0.34782608695652173,35.14541572946452
8413,CHIDYA,PS1201002,95,150.5684,C,Mtwara,Masasi,48,47,1.0212765957446808,0.5684210526315789,73.59846674679592
8414,CHIGUGU,PS1201003,118,137.5678,C,Mtwara,Masasi,59,59,1.0,0.7627118644067796,31.54182186970337
8415,CHIGUMI,PS1201004,32,192.8125,B,Mtwara,Masasi,14,18,0.7777777777777778,0.96875,30.0
8416,CHIKOROPOLA,PS1201005,62,144.9355,C,Mtwara,Masasi,41,21,1.9523809523809523,0.7580645161290323,33.81562298643126
8417,CHIKOWETI,PS1201006,80,121.8625,C,Mtwara,Masasi,40,40,1.0,0.55,37.478003835374885
8418,CHIKUKWE,PS1201007,77,179.3377,C,Mtwara,Masasi,40,37,1.0810810810810811,0.935064935064935,36.96168693703301
8419,CHIKUNDI MSANGA,PS1201009,35,129.3143,C,Mtwara,Masasi,24,11,2.1818181818181817,0.6857142857142857,30.666075119997117
8420,CHIKUNDI,PS1201008,93,163.871,C,Mtwara,Masasi,48,45,1.0666666666666667,0.8817204301075269,38.752664303693436
8421,CHIKUNJA I,PS1201010,73,105.3836,D,Mtwara,Masasi,36,37,0.972972972972973,0.3287671232876712,43.63299167022817
8422,CHILIMBA,PS1201011,39,138.0,C,Mtwara,Masasi,25,14,1.7857142857142858,0.6666666666666666,50.022510547479676
8423,CHINGULUNGULU,PS1201012,70,137.0,C,Mtwara,Masasi,46,24,1.9166666666666667,0.7,36.81759869925783
8424,CHIPANGO,PS1201014,26,164.5769,C,Mtwara,Masasi,10,16,0.625,0.7307692307692307,51.44653109909528
8425,CHIPEMBE,PS1201015,42,170.3333,C,Mtwara,Masasi,24,18,1.3333333333333333,0.8333333333333334,44.721359549995796
8426,CHIPUNDA,PS1201016,69,133.0,C,Mtwara,Masasi,40,29,1.3793103448275863,0.6376811594202898,42.969526699077115
8427,CHIRORO,PS1201017,89,109.0899,D,Mtwara,Masasi,50,39,1.2820512820512822,0.3595505617977528,32.90977573951007
8428,CHIUNGUTWA,PS1201013,88,135.9091,C,Mtwara,Masasi,37,51,0.7254901960784313,0.7272727272727273,40.331026218204926
8429,CHIWALE,PS1201018,168,140.3214,C,Mtwara,Masasi,88,80,1.1,0.6428571428571429,45.81760745984747
8430,CHIWATA,PS1201019,97,142.5773,C,Mtwara,Masasi,46,51,0.9019607843137255,0.5979381443298969,58.37894955361137
8431,HUWE,PS1201020,19,111.5789,D,Mtwara,Masasi,13,6,2.1666666666666665,0.42105263157894735,35.727500523109775
8432,KANYIMBI,PS1201021,64,132.3594,C,Mtwara,Masasi,31,33,0.9393939393939394,0.703125,33.9567378193925
8433,KISIWANI,PS1201022,40,131.525,C,Mtwara,Masasi,22,18,1.2222222222222223,0.65,40.23736166099239
8434,LILALA,PS1201023,33,141.6667,C,Mtwara,Masasi,15,18,0.8333333333333334,0.7575757575757576,31.17532399905863
8435,LILOYA,PS1201024,29,128.069,C,Mtwara,Masasi,19,10,1.9,0.5862068965517241,29.550738325004897
8436,LIPUMBURU,PS1201025,12,168.9167,C,Mtwara,Masasi,6,6,1.0,0.8333333333333334,44.721359549995796
8437,LIPUTU,PS1201026,49,147.3673,C,Mtwara,Masasi,30,19,1.5789473684210527,0.8367346938775511,45.39625445765146
8438,LISANJE,PS1201027,17,196.4118,B,Mtwara,Masasi,7,10,0.7,0.9411764705882353,30.768698424992987
8439,LUAGALA,PS1201028,32,173.25,C,Mtwara,Masasi,18,14,1.2857142857142858,0.9375,39.62386553852165
8440,LUATALA,PS1201029,43,143.8837,C,Mtwara,Masasi,31,12,2.5833333333333335,0.7674418604651163,39.85913541512288
8441,LUKULEDI MAALUM,PS1201031,12,179.0833,C,Mtwara,Masasi,4,8,0.5,1.0,28.284271247461902
8442,LUKULEDI,PS1201030,91,158.6813,C,Mtwara,Masasi,44,47,0.9361702127659575,0.7252747252747253,55.619462054500104
8443,LULINDI II,PS1201121,68,185.5882,B,Mtwara,Masasi,29,39,0.7435897435897436,0.9705882352941176,32.76607875463613
8444,LULINDI,PS1201032,38,117.1316,D,Mtwara,Masasi,20,18,1.1111111111111112,0.5,30.0
8445,LUPASO,PS1201033,36,175.6111,C,Mtwara,Masasi,16,20,0.8,0.8333333333333334,45.552167895721496
8446,LUSONJE,PS1201034,42,121.8333,C,Mtwara,Masasi,20,22,0.9090909090909091,0.47619047619047616,37.49829928116197
8447,MAJEMBE,PS1201035,42,158.5238,C,Mtwara,Masasi,23,19,1.2105263157894737,0.7619047619047619,48.17061514310676
8448,MAJEMBENDAGO,PS1201124,23,112.1739,D,Mtwara,Masasi,14,9,1.5555555555555556,0.34782608695652173,28.576829087226052
8449,MAKANYAMA,PS1201036,35,106.5143,D,Mtwara,Masasi,17,18,0.9444444444444444,0.34285714285714286,33.887016657699206
8450,MAKONG'ONDA,PS1201037,92,141.913,C,Mtwara,Masasi,50,42,1.1904761904761905,0.7934782608695652,33.365786656732524
8451,MANDIWA,PS1201038,59,156.7288,C,Mtwara,Masasi,36,23,1.565217391304348,0.8135593220338984,43.77649359920716
8452,MANYULI,PS1201039,30,133.3667,C,Mtwara,Masasi,15,15,1.0,0.7333333333333333,31.586421352994215
8453,MAPARAWE,PS1201040,55,120.9091,C,Mtwara,Masasi,34,21,1.619047619047619,0.4727272727272727,48.249180184017135
8454,MAPILI,PS1201041,47,164.4681,C,Mtwara,Masasi,21,26,0.8076923076923077,0.9574468085106383,28.545548648933487
8455,MASIKU,PS1201042,36,119.0556,D,Mtwara,Masasi,20,16,1.25,0.4722222222222222,33.166247903554
8456,MASUGURU MTENGA,PS1201043,35,175.4,C,Mtwara,Masasi,17,18,0.9444444444444444,0.8285714285714286,52.39850539230044
8457,MBAJU,PS1201044,67,141.3731,C,Mtwara,Masasi,37,30,1.2333333333333334,0.6716417910447762,46.66203023568729
8458,MBEMBA,PS1201045,68,124.0588,C,Mtwara,Masasi,37,31,1.1935483870967742,0.5147058823529411,40.17275677085242
8459,MBUGO,PS1201046,29,146.6207,C,Mtwara,Masasi,21,8,2.625,0.9310344827586207,19.186796887232493
8460,MBUYUNI,PS1201047,74,137.7838,C,Mtwara,Masasi,40,34,1.1764705882352942,0.6891891891891891,38.554896123135144
8461,MCHAURU,PS1201048,34,113.6471,D,Mtwara,Masasi,15,19,0.7894736842105263,0.35294117647058826,44.972959003411056
8462,MCHOTI,PS1201128,25,149.44,C,Mtwara,Masasi,18,7,2.5714285714285716,0.84,35.30465125164105
8463,MDENGA,PS1201049,50,153.38,C,Mtwara,Masasi,25,25,1.0,0.96,22.159422375143265
8464,MGWAGULE,PS1201050,37,129.0,C,Mtwara,Masasi,24,13,1.8461538461538463,0.5945945945945946,40.00212056102912
8465,MIESI,PS1201051,17,125.4118,C,Mtwara,Masasi,10,7,1.4285714285714286,0.5294117647058824,46.318104257481444
8466,MIHIMA,PS1201052,45,157.2444,C,Mtwara,Masasi,24,21,1.1428571428571428,0.8444444444444444,40.5736641458745
8467,MILUNDA,PS1201053,23,143.3478,C,Mtwara,Masasi,13,10,1.3,0.7391304347826086,36.70760159861814
8468,MINJALE,PS1201054,36,86.25,D,Mtwara,Masasi,21,15,1.4,0.2222222222222222,55.54916109033067
8469,MIREWE,PS1201055,73,130.274,C,Mtwara,Masasi,42,31,1.3548387096774193,0.5753424657534246,40.00477195217333
8470,MITESA,PS1201056,34,137.3529,C,Mtwara,Masasi,22,12,1.8333333333333333,0.7352941176470589,29.317495986769675
8471,MITONJI,PS1201057,40,114.475,D,Mtwara,Masasi,16,24,0.6666666666666666,0.45,42.22511795054574
8472,MIUNGO,PS1201058,34,142.5,C,Mtwara,Masasi,23,11,2.090909090909091,0.6470588235294118,45.524928173557974
8473,MIWALE,PS1201059,68,143.3529,C,Mtwara,Masasi,23,45,0.5111111111111111,0.7647058823529411,32.96742651576953
8474,MKACHIMA,PS1201060,37,156.6757,C,Mtwara,Masasi,21,16,1.3125,0.918918918918919,30.51062873874613
8475,MKALAPA,PS1201061,48,156.2708,C,Mtwara,Masasi,26,22,1.1818181818181819,0.8958333333333334,30.99899191909311
8476,MKALIVATA,PS1201127,20,132.1,C,Mtwara,Masasi,7,13,0.5384615384615384,0.65,33.406586176980134
8477,MKANGAULA,PS1201062,76,161.7237,C,Mtwara,Masasi,47,29,1.6206896551724137,0.8421052631578947,42.76928030565365
8478,MKANG'U,PS1201063,74,171.2297,C,Mtwara,Masasi,44,30,1.4666666666666666,0.8513513513513513,43.78378378378378
8479,MKOLOPOLA,PS1201064,57,125.5965,C,Mtwara,Masasi,30,27,1.1111111111111112,0.631578947368421,34.63756636060994
8480,MKULULU,PS1201065,81,140.1111,C,Mtwara,Masasi,40,41,0.975609756097561,0.6419753086419753,40.78785154944061
8481,MKUNGU,PS1201066,16,144.75,C,Mtwara,Masasi,15,1,15.0,0.6875,53.98679444650678
8482,MKWAPA,PS1201067,57,107.7895,D,Mtwara,Masasi,27,30,0.9,0.3333333333333333,31.740555653481415
8483,MKWERA,PS1201068,65,118.2462,D,Mtwara,Masasi,28,37,0.7567567567567568,0.47692307692307695,40.76072117287112
8484,MLINGULA,PS1201069,67,133.4776,C,Mtwara,Masasi,39,28,1.3928571428571428,0.6417910447761194,34.99344089321444
8485,MNAVIRA,PS1201070,82,125.4024,C,Mtwara,Masasi,42,40,1.05,0.5609756097560976,41.40607584874649
8486,MNAZIMMOJA,PS1201071,89,145.6292,C,Mtwara,Masasi,40,49,0.8163265306122449,0.7415730337078652,42.39240541046582
8487,MPANYANI,PS1201072,41,145.3659,C,Mtwara,Masasi,17,24,0.7083333333333334,0.7804878048780488,36.02497646368148
8488,MPETA,PS1201073,55,152.9455,C,Mtwara,Masasi,27,28,0.9642857142857143,0.7272727272727273,47.862521354534
8489,MPINDIMBI,PS1201074,72,167.8056,C,Mtwara,Masasi,42,30,1.4,0.8194444444444444,45.63593856697689
8490,MPOWORA,PS1201075,80,172.6625,C,Mtwara,Masasi,42,38,1.105263157894737,0.875,41.290888825502414
8491,MPULIMA,PS1201076,77,128.2727,C,Mtwara,Masasi,38,39,0.9743589743589743,0.6493506493506493,37.18425600193274
8492,MRAUSHI,PS1201077,82,89.939,D,Mtwara,Masasi,43,39,1.1025641025641026,0.18292682926829268,34.09855336865799
8493,MSIKISI,PS1201078,49,116.2449,D,Mtwara,Masasi,34,15,2.2666666666666666,0.40816326530612246,34.41665956544129
8494,MSOKOSELA,PS1201130,17,129.9412,C,Mtwara,Masasi,10,7,1.4285714285714286,0.7647058823529411,34.26292598255166
8495,MTAKUJA I,PS1201079,43,137.6744,C,Mtwara,Masasi,20,23,0.8695652173913043,0.7209302325581395,40.79239889984808
8496,MTUNUNGU,PS1201080,57,161.7018,C,Mtwara,Masasi,37,20,1.85,0.9473684210526315,33.29132567716675
8497,MUMBURU,PS1201081,57,134.7018,C,Mtwara,Masasi,29,28,1.0357142857142858,0.6842105263157895,36.82706459902295
8498,MUUNGANO,PS1201120,50,179.84,C,Mtwara,Masasi,20,30,0.6666666666666666,0.92,38.4
8499,MWENA,PS1201082,134,140.6194,C,Mtwara,Masasi,53,81,0.654320987654321,0.6791044776119403,38.90372303327607
8500,MWITI,PS1201083,21,135.9048,C,Mtwara,Masasi,10,11,0.9090909090909091,0.5714285714285714,47.63809143009448
8501,MWITIKA,PS1201084,64,120.6563,C,Mtwara,Masasi,31,33,0.9393939393939394,0.5,33.55151391969833
8502,MWONGOZO,PS1201085,61,166.3607,C,Mtwara,Masasi,38,23,1.6521739130434783,0.9344262295081968,36.23527047863035
8503,NAGAGA,PS1201086,76,179.1316,C,Mtwara,Masasi,44,32,1.375,0.8947368421052632,40.709599213748646
8504,NAIROMBO,PS1201087,48,136.75,C,Mtwara,Masasi,21,27,0.7777777777777778,0.7291666666666666,28.722813232690143
8505,NAKACHERENI,PS1201088,21,90.1429,D,Mtwara,Masasi,13,8,1.625,0.14285714285714285,36.63209176927097
8506,NAKACHINDU,PS1201122,27,177.2222,C,Mtwara,Masasi,17,10,1.7,0.9629629629629629,33.70166864022911
8507,NAKALOLA,PS1201089,33,146.697,C,Mtwara,Masasi,13,20,0.65,0.696969696969697,48.872709986769436
8508,NAKARARA,PS1201090,88,156.5341,C,Mtwara,Masasi,51,37,1.3783783783783783,0.9318181818181818,29.74321924252805
8509,NALIONGOLO,PS1201091,11,102.8182,D,Mtwara,Masasi,4,7,0.5714285714285714,0.2727272727272727,34.54433311576912
8510,NAMAHINGA,PS1201123,77,153.8312,C,Mtwara,Masasi,41,36,1.1388888888888888,0.8181818181818182,44.08399305970796
8511,NAMAJANI,PS1201092,41,134.4878,C,Mtwara,Masasi,21,20,1.05,0.6097560975609756,34.06960017606678
8512,NAMALEMBO,PS1201093,66,122.3333,C,Mtwara,Masasi,39,27,1.4444444444444444,0.4696969696969697,33.39977559440568
8513,NAMALENGA,PS1201094,60,166.0,C,Mtwara,Masasi,37,23,1.608695652173913,0.8666666666666667,46.6185086336127
8514,NAMATUTWE,PS1201095,96,119.5313,D,Mtwara,Masasi,54,42,1.2857142857142858,0.4479166666666667,39.67257748970502
8515,NAMBAWALA,PS1201096,58,141.6034,C,Mtwara,Masasi,24,34,0.7058823529411765,0.7413793103448276,33.680318474689045
8516,NAMICHI,PS1201097,50,113.52,D,Mtwara,Masasi,25,25,1.0,0.36,30.864951401225305
8517,NAMYOMYO,PS1201098,50,168.7,C,Mtwara,Masasi,21,29,0.7241379310344828,1.0,25.62498780487515
8518,NANGANGA,PS1201099,58,144.931,C,Mtwara,Masasi,33,25,1.32,0.7068965517241379,44.14366733501851
8519,NANGOO,PS1201100,61,164.9672,C,Mtwara,Masasi,35,26,1.3461538461538463,0.9180327868852459,37.46905468681978
8520,NANJOTA,PS1201101,65,166.4308,C,Mtwara,Masasi,38,27,1.4074074074074074,0.9076923076923077,37.22186797598022
8521,NANTONA,PS1201102,7,148.2857,C,Mtwara,Masasi,4,3,1.3333333333333333,0.7142857142857143,38.3325938999964
8522,NANYINDWA,PS1201103,65,142.0615,C,Mtwara,Masasi,40,25,1.6,0.6,50.16988889243517
8523,NAPATA,PS1201104,43,108.9302,D,Mtwara,Masasi,23,20,1.15,0.4418604651162791,42.74461544815567
8524,NASINDI,PS1201105,51,168.7647,C,Mtwara,Masasi,30,21,1.4285714285714286,0.803921568627451,52.718289436760216
8525,NDANDA,PS1201106,85,167.9765,C,Mtwara,Masasi,39,46,0.8478260869565217,0.8941176470588236,41.54305787300022
8526,NDIBWA,PS1201107,75,124.0267,C,Mtwara,Masasi,39,36,1.0833333333333333,0.52,46.240284264793274
8527,NDWIKA MAZOEZI,PS1201108,60,142.4167,C,Mtwara,Masasi,30,30,1.0,0.8833333333333333,26.758176320519304
8528,NGALOLE B,PS1201110,34,99.9118,D,Mtwara,Masasi,15,19,0.7894736842105263,0.29411764705882354,32.763755398611885
8529,NGALOLE,PS1201109,83,111.253,D,Mtwara,Masasi,43,40,1.075,0.37349397590361444,34.99870391395722
8530,NG'UNI,PS1201111,57,123.9825,C,Mtwara,Masasi,26,31,0.8387096774193549,0.5789473684210527,38.72652288737187
8531,NJAWARA,PS1201112,9,178.2222,C,Mtwara,Masasi,4,5,0.8,0.8888888888888888,41.09609335312651
8532,NJENGA,PS1201113,61,177.7541,C,Mtwara,Masasi,31,30,1.0333333333333334,0.9344262295081968,36.77689002460312
8533,RIVANGO,PS1201114,30,139.7667,C,Mtwara,Masasi,18,12,1.5,0.7333333333333333,32.49615361854384
8534,SINDANO,PS1201115,33,162.1515,C,Mtwara,Masasi,18,15,1.2,0.7878787878787878,47.342605695605585
8535,SOUTHERN HILL,PS1201125,8,235.625,B,Mtwara,Masasi,4,4,1.0,1.0,28.926344366986644
8536,TULEANE,PS1201116,62,148.2258,C,Mtwara,Masasi,36,26,1.3846153846153846,0.7419354838709677,45.080843708086064
8537,UFUKONI,PS1201117,147,132.1565,C,Mtwara,Masasi,81,66,1.2272727272727273,0.5850340136054422,38.549381889291844
8538,UMATI,PS1201118,13,141.1538,C,Mtwara,Masasi,6,7,0.8571428571428571,0.6923076923076923,39.70303969404289
8539,UTIMBE,PS1201119,39,101.4615,D,Mtwara,Masasi,18,21,0.8571428571428571,0.23076923076923078,25.279502654084595
8540,BEZALEL,PS1207038,22,264.7273,A,Mtwara,Masasi TC,9,13,0.6923076923076923,1.0,0.0
8541,CHAKAMA,PS1207001,59,123.3898,C,Mtwara,Masasi TC,31,28,1.1071428571428572,0.5254237288135594,33.6362754072025
8542,CHANIKANGUO,PS1207002,54,138.3519,C,Mtwara,Masasi TC,27,27,1.0,0.6296296296296297,43.31908597692873
8543,CHIPOLE,PS1207003,28,152.5714,C,Mtwara,Masasi TC,18,10,1.8,0.75,45.15280179794031
8544,CHISEGU,PS1207004,61,108.5738,D,Mtwara,Masasi TC,25,36,0.6944444444444444,0.3114754098360656,33.88344055244473
8545,KAMBARAGE,PS1207005,177,153.1356,C,Mtwara,Masasi TC,105,72,1.4583333333333333,0.8361581920903954,37.08592276851591
8546,KITUNDA,PS1207040,135,151.2444,C,Mtwara,Masasi TC,79,56,1.4107142857142858,0.8444444444444444,37.19570208736879
8547,MACDONALD,PS1207006,50,282.5,A,Mtwara,Masasi TC,24,26,0.9230769230769231,1.0,0.0
8548,MACHOMBE,PS1207036,32,116.1563,D,Mtwara,Masasi TC,16,16,1.0,0.46875,39.54284353216616
8549,MAENDELEO,PS1207007,153,153.3072,C,Mtwara,Masasi TC,88,65,1.353846153846154,0.8300653594771242,38.11192816587288
8550,MAGUMCHILA,PS1207041,31,166.1935,C,Mtwara,Masasi TC,17,14,1.2142857142857142,0.6451612903225806,69.78000307641463
8551,MAILISITA,PS1207008,43,128.2093,C,Mtwara,Masasi TC,20,23,0.8695652173913043,0.5348837209302325,34.799899293041655
8552,MAKULANI,PS1207009,69,125.3478,C,Mtwara,Masasi TC,36,33,1.0909090909090908,0.5072463768115942,53.33176514904643
8553,MARIKA,PS1207010,53,133.566,C,Mtwara,Masasi TC,26,27,0.9629629629629629,0.5660377358490566,42.62981973682127
8554,MASASI,PS1207011,92,173.5326,C,Mtwara,Masasi TC,37,55,0.6727272727272727,0.9021739130434783,41.62468919654397
8555,MATAWALE,PS1207012,33,109.7576,D,Mtwara,Masasi TC,12,21,0.5714285714285714,0.3333333333333333,37.6463641986014
8556,MBONDE,PS1207013,113,112.0354,D,Mtwara,Masasi TC,62,51,1.2156862745098038,0.4336283185840708,37.64428737738708
8557,MIGONGO,PS1207014,42,164.119,C,Mtwara,Masasi TC,16,26,0.6153846153846154,0.9285714285714286,34.787987605388345
8558,MKAPUNDA,PS1207015,124,109.379,D,Mtwara,Masasi TC,69,55,1.2545454545454546,0.3951612903225806,35.523319347743815
