school_id,school_name,num_sitters,average_300,grade,region_name,council_name,num_sitters_girls,num_sitters_boys,ratio_sitters_girls_boys,pct_passed,approx_marks_SD_300,WARD,SCHOOL OWNERSHIP,SCHOOL REG. NUMBER,LATITUDE,LONGITUDE,TOTAL BOYS,TOTAL GIRLS,PTR,PQTR,TOTAL STUDENTS,RATIO GIRLS-BOYS,PBR_average,CG,CG_per_student,approx_ages_SD,approx_ages_mean,ages_median
PS1304127,ELITE,15,237.0,B,Mwanza,Mwanza CC,7,8,0.875,1.0,29.808537181299062,Kishili,Non-Government,EM.17941,-2.581236,32.995999,51,83,11,12,134,1.6274509803921569,9.325581395348838,,,2.154184331919561,9.23134328358209,8.0
PS1304125,FREEDOM,17,265.5294,A,Mwanza,Mwanza CC,11,6,1.8333333333333333,1.0,0.0,Mahina,Non-Government,EM.17754,-2.542495,32.931245,89,62,17,22,151,0.6966292134831461,7.207374279467303,,,2.1645601907228897,8.62251655629139,8.0
PS1304016,FURAHA,58,268.069,A,Mwanza,Mwanza CC,33,25,1.32,1.0,18.19647281941685,Buhongwa,Non-Government,EM.14168,-2.6190364,32.9357792,211,236,21,21,447,1.1184834123222749,1.0,,,1.897255279767264,9.30648769574944,9.0
PS1304098,GLORY,7,241.7143,A,Mwanza,Mwanza CC,7,0,,1.0,26.99229859929438,Mkolani,Non-Government,EM.16394,-2.6060517,32.93201267,26,30,6,6,56,1.1538461538461535,1.9670542635658916,,,1.840585532389304,8.428571428571429,8.5
PS1304124,HILL PARK,10,211.2,B,Mwanza,Mwanza CC,3,7,0.4285714285714285,1.0,32.22747275229629,Buhongwa,Non-Government,EM.17729,-2.611697,32.946131,71,47,11,11,118,0.6619718309859155,6.044961240310077,,,2.1633918488961155,8.220338983050848,8.0
PS1304025,ISLAMIYA,41,195.5854,B,Mwanza,Mwanza CC,20,21,0.9523809523809524,1.0,28.95844630044288,Mhandu,Non-Government,EM.11428,-2.53979,32.947851,123,108,23,46,231,0.8780487804878049,1.4626847796905935,,,2.0882678952714,9.731601731601732,10.0
PS1304129,JOHNMARY,17,257.9412,A,Mwanza,Mwanza CC,10,7,1.4285714285714286,1.0,27.22479469834037,Buhongwa,Non-Government,EM.18016,-2.620353,32.940627,224,199,26,26,423,0.8883928571428571,1.089031007751938,,,2.0458039319034143,8.713947990543735,9.0
PS1304100,KAWTHAR,11,257.1818,A,Mwanza,Mwanza CC,6,5,1.2,1.0,23.04525282321612,Igoma,Non-Government,EM.16395,-2.098645,32.739602,67,49,15,15,116,0.7313432835820896,15.565116279069766,,,1.9295522328412835,8.836206896551724,9.0
PS1304111,KISIWANI,17,224.7647,B,Mwanza,Mwanza CC,8,9,0.8888888888888888,1.0,46.98024229492612,Igoma,Non-Government,EM.16900,-2.566068,32.975915,114,110,20,20,224,0.9649122807017544,2.4925,,,1.8578241796246375,8.352678571428571,8.0
PS1304095,KWEZI,15,205.6,B,Mwanza,Mwanza CC,8,7,1.1428571428571428,1.0,30.91936645893997,Buhongwa,Non-Government,EM.15133,-2.6165883,32.9338933,81,78,8,8,159,0.9629629629629628,1.4405567374538188,,,2.536237117157933,10.57861635220126,11.0
PS1304031,LAKE,76,180.9474,B,Mwanza,Mwanza CC,34,42,0.8095238095238095,0.9736842105263158,34.39463286613971,Isamilo,Non-Government,EM.9387,-2.510597,32.90507,260,270,27,27,530,1.0384615384615383,0.958592132505176,,,2.311323835192402,9.828301886792453,11.0
PS1304133,LUSAKA,8,161.875,C,Mwanza,Mwanza CC,4,4,1.0,0.875,41.75823272122516,Mkolani,Non-Government,EM.18342,-2.252566,32.141587,45,53,7,7,98,1.1777777777777778,2.72773199023199,,,0.9962967665211128,7.13265306122449,7.0
PS1304107,MAGDALENA WA KANOSA,41,249.439,A,Mwanza,Mwanza CC,20,21,0.9523809523809524,1.0,26.473479315706115,Igoma,Non-Government,EM.15674,-2.546017,32.981719,141,115,20,20,256,0.8156028368794326,0.9017019465150607,,,2.483883599200051,8.953125,9.0
PS1304039,MAHAWA INDEPENDENT,42,273.3571,A,Mwanza,Mwanza CC,20,22,0.9090909090909092,1.0,12.724291586248803,Mahina,Non-Government,EM.13755,-2.550335,32.947781,289,247,32,32,536,0.8546712802768166,2.169523809523809,,,1.661121572154874,6.748134328358209,6.0
PS1304141,MALIMBE,15,263.0,A,Mwanza,Mwanza CC,9,6,1.5,1.0,14.904268590649531,Luchelele,Non-Government,EM.18472,-2.6175202,32.901687,44,50,9,9,94,1.1363636363636365,0.8736434108527132,,,1.903898694764921,9.0531914893617,9.0
PS1304046,MESSA,60,261.4833,A,Mwanza,Mwanza CC,23,37,0.6216216216216216,1.0,19.181104616407143,Nyegezi,Non-Government,EM.12808,-2.590082,32.929816,209,193,29,29,402,0.9234449760765552,1.0034199726402189,,,2.106117705356733,8.835820895522389,9.0
PS1304137,MILLENNIUM,10,233.0,B,Mwanza,Mwanza CC,5,5,1.0,1.0,39.68646652197698,Igoma,Non-Government,EM.18386,-2.5653733,32.9779921,55,54,22,22,109,0.9818181818181818,6.714682539682539,,,1.8746152426262148,8.642201834862385,8.0
PS1304130,MUJUNI,14,253.7857,A,Mwanza,Mwanza CC,4,10,0.4,1.0,26.99229859929438,Mkolani,Non-Government,EM.18015,-2.60235,32.932779,72,67,20,20,139,0.9305555555555556,2.764119601328904,,,1.6390882904502435,8.402877697841726,8.0
PS1304105,MUMTAAZ,133,291.1203,A,Mwanza,Mwanza CC,72,61,1.180327868852459,1.0,0.0,Buhongwa,Non-Government,EM.17172,-2.6267933,32.9326367,318,376,17,17,694,1.1823899371069182,3.1408388828775657,,,1.9747448286433835,8.951008645533141,9.0
PS1304058,MZIGU,107,289.1121,A,Mwanza,Mwanza CC,56,51,1.0980392156862746,1.0,0.0,Mhandu,Non-Government,EM.12811,-2.542742,32.953703,493,493,21,21,986,1.0,4.315448005647322,,,1.947166843955817,9.7920892494929,10.0
PS1304122,NADHIR,25,207.12,B,Mwanza,Mwanza CC,13,12,1.0833333333333333,1.0,30.87841641017233,Buhongwa,Non-Government,EM.17468,-2.641619,32.932832,124,137,19,19,261,1.1048387096774193,1.1214159968799409,,,1.9573407338388624,9.015325670498084,9.0
PS1304059,NELIS,14,234.9286,B,Mwanza,Mwanza CC,6,8,0.75,1.0,26.992298599294376,Mkolani,Non-Government,EM.14169,-2.609154,32.911607,49,38,8,9,87,0.7755102040816326,0.3354001155568396,,,1.9465713223003724,8.655172413793103,8.0
PS1304097,NEW ALLIANCE,44,264.3182,A,Mwanza,Mwanza CC,19,25,0.76,1.0,22.87237768919149,Mahina,Non-Government,EM.15675,-2.5332585,32.974182,99,84,20,20,183,0.8484848484848485,1.865996810886652,,,2.127192631274642,9.704918032786884,9.0
PS1304064,NYAKAHOJA,97,245.9381,A,Mwanza,Mwanza CC,49,48,1.0208333333333333,1.0,31.72501607094756,Isamilo,Non-Government,EM.2158,-2.509866,32.8998,373,384,22,27,757,1.029490616621984,0.9782241014799156,,,1.9950632642306727,8.911492734478204,9.0
PS1304117,PRECIOUS HOPE,15,248.7333,A,Mwanza,Mwanza CC,9,6,1.5,1.0,36.98127904764788,Buhongwa,Non-Government,EM.17537,-2.621785,32.933444,59,67,9,9,126,1.1355932203389831,1.6666666666666667,,,2.18782908837264,9.444444444444445,9.0
PS1304123,QUMRAN,14,242.0,A,Mwanza,Mwanza CC,4,10,0.4,1.0,29.568581643497268,Buhongwa,Non-Government,EM.17721,-2.632341,32.927485,48,70,20,20,118,1.4583333333333333,5.897286821705426,,,1.808403887233782,8.813559322033898,9.0
PS1304119,REHOBOTH,51,272.902,A,Mwanza,Mwanza CC,35,16,2.1875,1.0,0.0,Buhongwa,Non-Government,EM.17435,-2.619316,32.930776,323,349,42,42,672,1.0804953560371515,3.672515524045009,,,1.9054221325998504,8.517857142857142,8.0
PS1304110,RODAN,19,233.6842,B,Mwanza,Mwanza CC,9,10,0.9,1.0,35.33126278798857,Igoma,Non-Government,EM.16902,-2.560422,32.977298,127,108,21,21,235,0.8503937007874016,1.5029290235570587,,,2.199987653778271,8.948936170212766,9.0
PS1304099,STEPPING,10,202.0,B,Mwanza,Mwanza CC,3,7,0.4285714285714285,1.0,41.92147421071926,Isamilo,Non-Government,EM.15341,-2.5161981,32.9037895,21,30,7,9,51,1.4285714285714286,0.9593023255813954,,,2.479907726080373,9.352941176470589,9.0
PS1304092,TWITANGE,10,209.6,B,Mwanza,Mwanza CC,7,3,2.333333333333333,1.0,32.25996938932212,Buhongwa,Non-Government,EM.14463,-2.626699,32.952152,28,36,8,11,64,1.2857142857142858,0.9255813953488372,,,2.280982432938711,9.984375,10.0
PS1304093,UPENDO,64,261.1406,A,Mwanza,Mwanza CC,31,33,0.9393939393939394,1.0,23.32116440026902,Igoma,Non-Government,EM.14464,-2.541456,32.990472,200,211,20,20,411,1.055,1.05722695331684,,,3.0432227887479937,11.063260340632604,12.0
PS1304102,VIKTORIA,23,275.4348,A,Mwanza,Mwanza CC,9,14,0.6428571428571429,1.0,0.0,Luchelele,Non-Government,EM.15134,-2.617258,32.904437,202,146,8,8,348,0.7227722772277227,0.889341085271318,,,2.1731947601895736,8.85344827586207,9.0
PS1304109,VILLAGE OF HOPE,10,220.5,B,Mwanza,Mwanza CC,6,4,1.5,1.0,35.900043523650496,Nyegezi,Non-Government,EM.16903,-2.559516,32.92057,160,134,20,20,294,0.8375,2.770050811022084,,,1.894432634269328,9.054421768707485,9.0
PS1306195,EDINA,21,208.7619,B,Mwanza,Sengerema,9,12,0.75,1.0,22.436727614154123,Mission,Non-Government,EM.17808,-2.6274348,32.6526672,76,86,9,9,162,1.131578947368421,4.114517265680058,,,2.3708927536524613,9.253086419753089,9.0
PS1306191,ESBEL,46,258.2174,A,Mwanza,Sengerema,20,26,0.7692307692307693,0.9782608695652174,34.53973672858224,Tabaruka,Non-Government,EM.17329,-2.682239,32.7212687,190,204,39,39,394,1.0736842105263158,0.8284356885578712,,,2.261864228220849,9.923857868020304,10.0
PS1306184,SAYUNI,23,237.3043,B,Mwanza,Sengerema,13,10,1.3,1.0,34.49112238865952,Mwabaluhi,Non-Government,EM.15679,-2.6726256,32.6706037,94,108,20,20,202,1.148936170212766,2.399609578647847,,,2.320404286189696,9.752475247524751,10.0
PS1306145,SENGEREMA MUSLIM,90,246.2,A,Mwanza,Sengerema,46,44,1.0454545454545454,1.0,29.55056466319349,Nyatukara,Non-Government,EM.9915,-2.6494783,32.628445,413,445,37,37,858,1.0774818401937043,1.384707317400666,,,2.1228431957485605,9.363636363636363,9.0
PS1306143,ST CAROLI,43,239.1163,B,Mwanza,Sengerema,21,22,0.9545454545454546,1.0,32.54409061510715,Ibisabageni,Non-Government,EM.11023,-2.654951,32.646013,166,181,20,22,347,1.0903614457831323,3.006081411962691,,,2.411141218028181,9.59942363112392,9.0
PS1306192,VEMA,71,286.493,A,Mwanza,Sengerema,36,35,1.0285714285714285,1.0,0.0,Nyampande,Non-Government,EM.17177,-2.701651,32.759275,208,200,10,10,408,0.9615384615384616,1.458767386564204,,,2.3707658182889437,10.147058823529411,10.0
PS1306190,ZABURI,15,218.9333,B,Mwanza,Sengerema,11,4,2.75,1.0,39.08981822532421,Mission,Non-Government,EM.16904,-2.6424533,32.6699983,65,80,16,16,145,1.2307692307692308,2.291357092519883,,,1.8039987292074693,9.372413793103448,9.0
PS1401098,CENTRAL,23,200.5217,B,Pwani,Bagamoyo,11,12,0.9166666666666666,1.0,39.14503954504309,Mapinga,Non-Government,EM.17704,-6.58156,39.09036,87,69,12,12,156,0.7931034482758621,6.058730158730159,,,2.034789467937584,9.35897435897436,9.0
PS1401141,JOYFUL,42,275.8095,A,Pwani,Bagamoyo,14,28,0.5,1.0,0.0,Mapinga,Non-Government,EM.17336,-6.590438,39.0558232,229,239,31,31,468,1.0436681222707425,1.819302325581396,,,2.1563248862640414,9.26923076923077,9.0
PS1401138,MARGERYKUHN,49,224.4694,B,Pwani,Bagamoyo,28,21,1.3333333333333333,1.0,37.31717337327987,Nianjema,Non-Government,EM.15817,-6.448015,38.85069,134,116,6,6,250,0.8656716417910447,0.9908474435245662,,,2.545948939000938,9.512,10.0
PS1401101,MARIAN,112,269.9107,A,Pwani,Bagamoyo,64,48,1.3333333333333333,1.0,16.24275725931054,Magomeni,Non-Government,EM.12821,-6.4533097,38.8975864,235,249,14,14,484,1.0595744680851065,1.0,,,2.4100325265250144,9.609504132231406,9.0
PS1401139,MAZZOLDI,42,246.6667,A,Pwani,Bagamoyo,22,20,1.1,1.0,31.477455669407288,Zinga,Non-Government,EM.15818,-6.5422003,38.9927268,193,213,15,15,406,1.1036269430051813,1.2939534883720931,,,2.1643730420484277,9.842364532019705,10.0
PS1401091,PREMIER,55,268.5273,A,Pwani,Bagamoyo,27,28,0.9642857142857144,1.0,22.10422999045826,Kiromo,Non-Government,EM.17337,-6.51945,38.92092,182,192,18,18,374,1.054945054945055,1.0,,,2.2538457574405597,9.676470588235292,10.0
PS1401140,ROYAL,12,273.25,A,Pwani,Bagamoyo,3,9,0.3333333333333333,1.0,0.0,Mapinga,Non-Government,EM.17182,-6.60985,39.07449,64,80,10,14,144,1.25,0.7422484205859562,,,2.1305641568709475,9.32638888888889,9.0
PS1401118,SIRAJUL MUNIR,24,258.9583,A,Pwani,Bagamoyo,10,14,0.7142857142857143,1.0,16.514027601977926,Nianjema,Non-Government,EM.15149,-6.4470817,38.880415,117,142,12,22,259,1.2136752136752136,2.180829241158279,,,2.134084096912141,9.567567567567568,9.0
PS1401092,STEVEN TITO ACADEMY,23,236.0,B,Pwani,Bagamoyo,16,7,2.2857142857142856,1.0,29.84674940266498,Magomeni,Non-Government,EM.17379,-6.46637557,38.86666641,68,90,16,16,158,1.3235294117647058,5.162790697674418,,,2.176699968476129,10.291139240506327,10.0
PS1408112,BERACHAH,14,247.0714,A,Pwani,Chalinze,0,14,,1.0,26.99229859929438,Pera,Non-Government,EM.17447,-6.6631064,38.3727131,110,106,20,20,216,0.9636363636363636,1.1118484564683806,,,2.207896532622268,9.09722222222222,9.0
PS1408009,CHALINZE MODERN ISLAMIC,67,262.7015,A,Pwani,Chalinze,41,26,1.5769230769230769,1.0,18.27627785868913,Bwilingu,Non-Government,EM.16405,-6.6184132,38.3367166,261,279,27,27,540,1.0689655172413792,1.0396774107877942,,,2.1075473493860057,9.348148148148148,9.0
PS1408016,HONEST,71,254.3099,A,Pwani,Chalinze,25,46,0.5434782608695652,1.0,24.39041579112165,Bwilingu,Non-Government,EM.15150,-6.6237634,38.3454881,263,224,30,30,487,0.8517110266159695,1.8885293949589437,,,2.4631843050565285,9.93223819301848,10.0
PS1408117,KOMKOMBA,28,137.3929,C,Pwani,Chalinze,10,18,0.5555555555555556,0.7142857142857143,27.105237087157537,Miono,Government,EM.18548,-6.0849072,38.4377719,116,101,36,36,217,0.8706896551724138,5.503803560780305,,,2.36575697148326,10.631336405529954,11.0
PS1408091,NDOSSAM,14,228.8571,B,Pwani,Chalinze,5,9,0.5555555555555556,1.0,37.24731619560677,Bwilingu,Non-Government,EM.17188,-6.455926,38.3312846,47,57,12,12,104,1.2127659574468086,5.8873873873873865,,,2.564244787722293,9.35576923076923,9.0
PS1408102,SIRAJUL MUNIR KIWANGWA,12,244.8333,A,Pwani,Chalinze,7,5,1.4,1.0,28.166420117264146,Kiwangwa,Non-Government,EM.17189,-6.3854183,38.5929945,81,67,8,11,148,0.8271604938271605,18.33333333333333,,,2.2342705605881497,9.62162162162162,9.0
PS1408104,ST. ALPHONSA,36,251.5833,A,Pwani,Chalinze,11,25,0.44,1.0,26.7622166922688,Bwilingu,Non-Government,EM.7321,-6.63258,38.3043,142,141,26,26,283,0.9929577464788732,1.4286663380227471,,,2.2841455143416565,9.275618374558304,9.0
PS1408118,TOBOLA,22,123.0909,C,Pwani,Chalinze,10,12,0.8333333333333334,0.5909090909090909,43.342821857968254,Msata,Government,EM.18547,-6.2150238,38.1454384,102,93,33,33,195,0.9117647058823528,6.892819196307568,,,2.233826375557,9.723076923076922,9.0
PS1402058,ST. ANTHONY OF PADUA,36,259.6111,A,Pwani,Kibaha,25,11,2.272727272727273,1.0,24.840447651082552,Mlandizi,Non-Government,EM.16411,-6.7106522,38.7439577,134,143,18,18,277,1.0671641791044777,0.947513505226136,,,1.9863339481069728,8.981949458483754,9.0
PS1402067,TRAUTE STUDE,7,260.5714,A,Pwani,Kibaha,3,4,0.75,1.0,20.908144590184985,Mlandizi,Non-Government,EM.18634,-6.7036048,38.7499336,73,67,13,16,140,0.9178082191780822,0.5927187153931341,,,2.5028555120673097,8.5,8.0
PS1402061,UNITY FOUNDATION,29,265.4828,A,Pwani,Kibaha,19,10,1.9,1.0,15.140380565306367,Kilangalanga,Non-Government,EM.17190,-6.757111,38.7221311,111,125,18,18,236,1.1261261261261262,3.689405684754522,,,2.2938096628358595,8.966101694915254,9.0
PS1402060,VICTORY,42,216.6667,B,Pwani,Kibaha,26,16,1.625,1.0,33.024564828111934,Mtambani,Non-Government,EM.17191,-6.7133569,38.6197151,159,178,37,37,337,1.119496855345912,1.0020671834625323,,,2.0127576971744463,10.118694362017804,10.0
PS1407053,AL-FURQAAN TANITA ISLAMIC,24,182.9167,B,Pwani,Kibaha TC,9,15,0.6,0.9583333333333334,38.62415581377008,Mkuza,Non-Government,EM.16916,-6.7507527,38.9204602,118,105,25,25,223,0.8898305084745762,0.6352325581395349,,,2.461675111872351,8.457399103139014,8.0
PS1407051,BAHABENA,33,259.2121,A,Pwani,Kibaha TC,19,14,1.3571428571428572,1.0,21.423379820618308,Kongowe,Non-Government,EM.17192,-6.7249538,38.8885415,180,190,28,28,370,1.0555555555555556,2.458869595610323,,,2.149335263402836,8.781081081081082,8.0
PS1407065,CARE,8,184.25,B,Pwani,Kibaha TC,5,3,1.6666666666666667,1.0,30.0,Misugusugu,Non-Government,EM.18233,-6.7285481,38.8114766,39,51,15,15,90,1.3076923076923077,1.1465116279069762,,,2.306084276724948,8.755555555555556,9.0
PS1407054,CARISA,62,264.5968,A,Pwani,Kibaha TC,34,28,1.2142857142857142,1.0,14.67878848630221,Kibaha,Non-Government,EM.17193,-6.743997,38.911035,329,313,29,29,642,0.9513677811550152,1.0094280326838465,,,1.8829604682001928,8.146417445482866,8.0
PS1407058,DANCRAIG,4,208.25,B,Pwani,Kibaha TC,1,3,0.3333333333333333,1.0,25.98076211353316,Mbwawa,Non-Government,EM.17666,-6.5959583,38.809713,31,39,10,10,70,1.2580645161290325,1.7800387596899223,,,2.1559599405615404,9.542857142857144,10.0
PS1407014,FABCAST,13,207.5385,B,Pwani,Kibaha TC,7,6,1.1666666666666667,1.0,15.98816130063579,Mkuza,Non-Government,EM.15821,-6.7839922,38.9299658,59,61,13,13,120,1.0338983050847457,0.9907615139078888,,,2.548147475236776,10.083333333333334,10.0
PS1407040,FILBERT BAYI,48,247.8125,A,Pwani,Kibaha TC,26,22,1.181818181818182,1.0,27.694866225247868,Picha ya ndege,Non-Government,EM.14899,-6.745247,38.9495348,145,142,21,21,287,0.9793103448275862,1.0,,,2.481193451947461,9.32404181184669,9.0
PS1407042,FRANSALIAN MISSION,112,240.0804,B,Pwani,Kibaha TC,65,47,1.3829787234042554,1.0,35.73691742470368,Mkuza,Non-Government,EM.14193,-6.7545252,38.9208305,440,512,35,40,952,1.1636363636363636,1.0,,,2.026723855870066,8.832983193277311,9.0
PS1407064,KIBAHA INDEPENDENT ANNEX,30,282.0333,A,Pwani,Kibaha TC,12,18,0.6666666666666666,1.0,10.72545324087622,Tumbi,Non-Government,EM.18228,-6.793558,38.979298,178,145,15,15,323,0.8146067415730337,1.0,,,2.078868411484829,9.08049535603715,9.0
PS1407031,KIBAHA INDEPENDENT,74,273.1757,A,Pwani,Kibaha TC,46,28,1.6428571428571428,1.0,13.510928806867842,Tumbi,Non-Government,EM.12175,-6.78729,38.987928,321,370,24,24,691,1.1526479750778815,0.8867477093492021,,,2.741062107369451,10.295224312590449,11.0
PS1407037,KIBAHA,58,209.0517,B,Pwani,Kibaha TC,30,28,1.0714285714285714,0.9827586206896552,38.98617686404291,Tumbi,Non-Government,EM.13373,-6.7905908,39.0127164,213,239,14,18,452,1.1220657276995305,2.585116279069767,,,2.536756960362889,9.473451327433628,9.0
PS1407032,KONGOWE ADVENTIST,47,253.3404,A,Pwani,Kibaha TC,27,20,1.35,1.0,29.994322874637668,Kongowe,Non-Government,EM.13761,-6.7486087,38.8775328,159,144,14,15,303,0.9056603773584906,1.0,,,2.263906125027246,9.884488448844884,10.0
PS1407055,KRATOS,28,236.6429,B,Pwani,Kibaha TC,18,10,1.8,1.0,33.62784369850711,Picha ya ndege,Non-Government,EM.17194,-6.7387952,38.9376545,240,231,26,26,471,0.9625,1.6400516795865636,,,2.014963787673888,8.849256900212314,9.0
PS1407061,MEFI,17,210.2353,B,Pwani,Kibaha TC,4,13,0.3076923076923077,1.0,19.33138438253528,Kongowe,Non-Government,EM.17884,-6.7552225,38.8544903,86,48,12,12,134,0.5581395348837209,18.72093023255814,,,2.329697280459148,9.223880597014926,9.0
PS1407041,MT ARARAT,5,207.2,B,Pwani,Kibaha TC,2,3,0.6666666666666666,1.0,24.0,Mbwawa,Non-Government,EM.14691,-6.6079396,38.7927936,41,37,11,11,78,0.902439024390244,6.255813953488372,,,1.8357971609916663,8.256410256410257,8.0
PS1407043,NEW VERSION,18,260.9444,A,Pwani,Kibaha TC,8,10,0.8,1.0,18.777613411509428,Msangani,Non-Government,EM.16412,-6.7030717,38.9494267,79,86,17,17,165,1.0886075949367089,2.8790697674418606,,,1.9817903806779509,9.10909090909091,9.0
PS1407050,QUNU,2,193.0,B,Pwani,Kibaha TC,2,0,,1.0,30.0,Visiga,Non-Government,EM.17195,-6.7214899,38.7921484,61,49,16,22,110,0.8032786885245902,10.275,,,1.9756576475938,8.536363636363637,9.0
PS1407035,STJOHN BOSCO,65,273.3846,A,Pwani,Kibaha TC,37,28,1.3214285714285714,1.0,12.536636252229306,Tumbi,Non-Government,EM.10660,-6.7798352,38.9760732,300,305,26,26,605,1.0166666666666666,1.0,,,2.064462148230876,9.049586776859504,9.0
PS1407052,TREASURE,14,231.0714,B,Pwani,Kibaha TC,11,3,3.6666666666666665,1.0,28.62965606905981,Mkuza,Non-Government,EM.17196,-6.771071,38.9359051,57,73,7,7,130,1.280701754385965,1.293022481394574,,,1.8933705582917248,8.876923076923077,9.0
PS1407039,VISION,39,172.2564,C,Pwani,Kibaha TC,18,21,0.8571428571428571,0.9230769230769232,36.794648440312,Kongowe,Non-Government,EM.13374,-6.7460852,38.879774,46,40,9,9,86,0.8695652173913043,4.964341085271318,,,2.384174659029688,10.267441860465116,11.0
PS1403171,AFAP,30,214.9333,B,Pwani,Kisarawe,14,16,0.875,0.9333333333333332,47.62645156726343,Msimbu,Non-Government,EM.17997,-6.5,39.2,421,415,33,33,836,0.985748218527316,5.4575838610140925,,,2.0468097583893434,8.181818181818182,8.0
PS1403175,DIMBENI,10,265.1,A,Pwani,Kisarawe,7,3,2.333333333333333,1.0,17.925,Kiluvya,Non-Government,EM.18272,-6.8123679,38.9995789,67,89,22,22,156,1.328358208955224,1.8203488372093024,,,2.058351200522953,8.98076923076923,9.0
PS1403169,JOYVILA,38,191.3421,B,Pwani,Kisarawe,16,22,0.7272727272727273,1.0,41.0210768784621,Kiluvya,Non-Government,EM.17200,-6.8512534,39.1004444,165,153,53,159,318,0.9272727272727272,3.4528234943351235,,,1.9941669616585,9.446540880503145,10.0
PS1403160,MAXMILLIAN,40,241.725,A,Pwani,Kisarawe,20,20,1.0,1.0,32.74355793033952,Kiluvya,Non-Government,EM.15348,-6.8238617,38.998975,157,131,22,29,288,0.8343949044585988,1.0,,,2.260709999741696,9.51736111111111,9.0
PS1403157,ST DORCAS VIGAMA,31,211.6129,B,Pwani,Kisarawe,19,12,1.5833333333333333,1.0,41.60179271531447,Kazimzumbwi,Non-Government,EM.14903,-6.9136978,39.0628226,73,85,23,23,158,1.1643835616438356,1.0816127474368122,,,2.1233399031185782,9.848101265822784,10.0
PS1404034,NUSRA,26,264.4231,A,Pwani,Mafia,11,15,0.7333333333333333,1.0,0.0,Kilindoni,Non-Government,EM.15154,-7.9112718,39.6677814,157,181,26,26,338,1.1528662420382163,2.23875,,,2.3119839474934327,9.174556213017752,9.0
PS1404031,STJOSEPH MILLENIUM,26,277.1154,A,Pwani,Mafia,12,14,0.8571428571428571,1.0,0.0,Kilindoni,Non-Government,EM.14693,-7.9175666,39.663566,124,120,20,27,244,0.967741935483871,0.7531183932346722,,,2.4586885027293257,9.40983606557377,10.0
PS1406127,AL - NAHDHWA,30,251.1667,A,Pwani,Mkuranga,16,14,1.1428571428571428,1.0,31.454923656277124,Vikindu,Non-Government,EM.17806,-7.1040467,39.294807,132,138,15,19,270,1.0454545454545454,0.8618839558374441,,,2.395036591442482,9.151851851851852,9.0
PS1406133,AL- RAHMAH,25,219.64,B,Pwani,Mkuranga,9,16,0.5625,1.0,35.18288504372545,Mkuranga,Non-Government,EM.18181,-7.1149845,39.1926813,107,78,12,12,185,0.7289719626168224,1.175954084675015,,,2.3336081093210512,10.054054054054054,10.0
PS1406123,BEST,7,250.1429,A,Pwani,Mkuranga,4,3,1.3333333333333333,1.0,26.99229859929438,Mkuranga,Non-Government,EM.17420,-7.123757,39.1702397,57,73,13,13,130,1.280701754385965,2.6634372087860463,,,1.9247531156522435,8.238461538461538,8.0
PS1406128,BRIGHT ANGELS,8,198.625,B,Pwani,Mkuranga,6,2,3.0,1.0,25.98076211353316,Vikindu,Non-Government,EM.17797,-7.031857,39.281697,112,106,20,20,218,0.9464285714285714,1.4038519748984866,,,1.7322208796788263,8.458715596330276,8.0
PS1406113,CARMEL,56,246.5357,A,Pwani,Mkuranga,26,30,0.8666666666666667,1.0,28.62965606905981,Vikindu,Non-Government,EM.14484,-7.02981,39.29496,218,238,24,27,456,1.091743119266055,1.0,,,2.30203835299058,9.442982456140353,10.0
PS1406120,DAY SPRING,41,222.4878,B,Pwani,Mkuranga,27,14,1.9285714285714288,0.975609756097561,40.773190683642696,Mwandege,Non-Government,EM.17201,-6.981177,39.289822,149,179,23,23,328,1.2013422818791946,1.8846511627906977,,,1.8651361604679344,9.682926829268292,10.0
PS1406095,DESTINY,30,262.6,A,Pwani,Mkuranga,17,13,1.3076923076923077,1.0,23.9,Vikindu,Non-Government,EM.17414,-7.0024001,39.1754056,201,183,26,26,384,0.9104477611940298,1.978981986325928,,,2.002993568556096,8.8203125,9.0
PS1406125,GOLDEN BELL,9,269.5556,A,Pwani,Mkuranga,4,5,0.8,1.0,0.0,Vianzi,Non-Government,EM.17541,-7.2645391,39.2543614,88,90,15,15,178,1.0227272727272727,1.638001374613991,,,2.150827123688805,9.0561797752809,8.5
PS1406110,IBUN JAZAR,73,259.5205,A,Pwani,Mkuranga,33,40,0.825,1.0,24.14207950477313,Vikindu,Non-Government,EM.17202,-7.01465,39.2991,220,220,20,23,440,1.0,1.0,,,2.291716127690634,9.840909090909092,10.0
PS1406131,J.C O'GABHANN,5,202.6,B,Pwani,Mkuranga,4,1,4.0,1.0,24.0,Mkuranga,Non-Government,EM.17972,-7.09853,39.20108,57,64,15,15,121,1.1228070175438596,1.0,,,1.8763424945954807,8.181818181818182,8.0
PS1406003,LIFEWAYLIGHT,14,236.5,B,Pwani,Mkuranga,7,7,1.0,1.0,28.62965606905981,Mkuranga,Non-Government,EM.16921,-7.1297464,39.1974208,68,58,16,16,126,0.8529411764705882,0.7626356589147287,,,2.170268533542463,9.626984126984128,10.0
